il,ilce,ilce-il,yil,ay,ay-isim,satis
Mersin,Toroslar,Toroslar (Mersin),2018,7,Temmuz,342
Mersin,Yenişehir,Yenişehir (Mersin),2018,7,Temmuz,792
Muğla,Bodrum,Bodrum (Muğla),2018,7,Temmuz,474
Muğla,Dalaman,Dalaman (Muğla),2018,7,Temmuz,129
Muğla,Datça,Datça (Muğla),2018,7,Temmuz,81
Muğla,Fethiye,Fethiye (Muğla),2018,7,Temmuz,260
Muğla,Köyceğiz,Köyceğiz (Muğla),2018,7,Temmuz,31
Muğla,Marmaris,Marmaris (Muğla),2018,7,Temmuz,102
Muğla,Menteşe,Menteşe (Muğla),2018,7,Temmuz,130
Muğla,Milas,Milas (Muğla),2018,7,Temmuz,294
Muğla,Ortaca,Ortaca (Muğla),2018,7,Temmuz,64
Muğla,Seydikemer,Seydikemer (Muğla),2018,7,Temmuz,22
Muğla,Ula,Ula (Muğla),2018,7,Temmuz,32
Muş,Merkez,Merkez (Muş),2018,7,Temmuz,155
Nevşehir,Merkez,Merkez (Nevşehir),2018,7,Temmuz,178
Nevşehir,Ürgüp,Ürgüp (Nevşehir),2018,7,Temmuz,49
Niğde,Bor,Bor (Niğde),2018,7,Temmuz,116
Niğde,Merkez,Merkez (Niğde),2018,7,Temmuz,480
Niğde,Ulukışla,Ulukışla (Niğde),2018,7,Temmuz,47
Ordu,Altınordu,Altınordu (Ordu),2018,7,Temmuz,402
Ordu,Fatsa,Fatsa (Ordu),2018,7,Temmuz,211
Ordu,Kumru,Kumru (Ordu),2018,7,Temmuz,24
Ordu,Perşembe,Perşembe (Ordu),2018,7,Temmuz,20
Ordu,Ünye,Ünye (Ordu),2018,7,Temmuz,233
Osmaniye,Düziçi,Düziçi (Osmaniye),2018,7,Temmuz,71
Osmaniye,Kadirli,Kadirli (Osmaniye),2018,7,Temmuz,111
Osmaniye,Merkez,Merkez (Osmaniye),2018,7,Temmuz,323
Rize,Ardeşen,Ardeşen (Rize),2018,7,Temmuz,30
Rize,Çayeli,Çayeli (Rize),2018,7,Temmuz,39
Rize,Merkez,Merkez (Rize),2018,7,Temmuz,147
Sakarya,Adapazarı,Adapazarı (Sakarya),2018,7,Temmuz,448
Sakarya,Akyazı,Akyazı (Sakarya),2018,7,Temmuz,133
Sakarya,Arifiye,Arifiye (Sakarya),2018,7,Temmuz,55
Sakarya,Erenler,Erenler (Sakarya),2018,7,Temmuz,96
Sakarya,Ferizli,Ferizli (Sakarya),2018,7,Temmuz,37
Sakarya,Geyve,Geyve (Sakarya),2018,7,Temmuz,36
Sakarya,Hendek,Hendek (Sakarya),2018,7,Temmuz,182
Sakarya,Karapürçek,Karapürçek (Sakarya),2018,7,Temmuz,28
Sakarya,Karasu,Karasu (Sakarya),2018,7,Temmuz,632
Sakarya,Kaynarca,Kaynarca (Sakarya),2018,7,Temmuz,20
Sakarya,Kocaali,Kocaali (Sakarya),2018,7,Temmuz,73
Sakarya,Pamukova,Pamukova (Sakarya),2018,7,Temmuz,36
Sakarya,Sapanca,Sapanca (Sakarya),2018,7,Temmuz,104
Sakarya,Serdivan,Serdivan (Sakarya),2018,7,Temmuz,483
Sakarya,Söğütlü,Söğütlü (Sakarya),2018,7,Temmuz,22
Samsun,Atakum,Atakum (Samsun),2018,7,Temmuz,890
Samsun,Bafra,Bafra (Samsun),2018,7,Temmuz,182
Samsun,Canik,Canik (Samsun),2018,7,Temmuz,151
Samsun,Çarşamba,Çarşamba (Samsun),2018,7,Temmuz,121
Samsun,Havza,Havza (Samsun),2018,7,Temmuz,31
Samsun,İlkadım,İlkadım (Samsun),2018,7,Temmuz,658
Samsun,Tekkeköy,Tekkeköy (Samsun),2018,7,Temmuz,72
Samsun,Terme,Terme (Samsun),2018,7,Temmuz,43
Samsun,Vezirköprü,Vezirköprü (Samsun),2018,7,Temmuz,51
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2018,7,Temmuz,70
Şanlıurfa,Eyyübiye,Eyyübiye (Şanlıurfa),2018,7,Temmuz,94
Şanlıurfa,Halfeti,Halfeti (Şanlıurfa),2018,7,Temmuz,37
Şanlıurfa,Haliliye,Haliliye (Şanlıurfa),2018,7,Temmuz,564
Şanlıurfa,Hilvan,Hilvan (Şanlıurfa),2018,7,Temmuz,27
Şanlıurfa,Karaköprü,Karaköprü (Şanlıurfa),2018,7,Temmuz,807
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2018,7,Temmuz,98
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2018,7,Temmuz,134
Siirt,Kurtalan,Kurtalan (Siirt),2018,7,Temmuz,35
Siirt,Merkez,Merkez (Siirt),2018,7,Temmuz,172
Sinop,Ayancık,Ayancık (Sinop),2018,7,Temmuz,55
Sinop,Boyabat,Boyabat (Sinop),2018,7,Temmuz,42
Sinop,Gerze,Gerze (Sinop),2018,7,Temmuz,96
Sinop,Merkez,Merkez (Sinop),2018,7,Temmuz,109
Sinop,Türkeli,Türkeli (Sinop),2018,7,Temmuz,31
Şırnak,Cizre,Cizre (Şırnak),2018,7,Temmuz,61
Sivas,Divriği,Divriği (Sivas),2018,7,Temmuz,21
Sivas,Merkez,Merkez (Sivas),2018,7,Temmuz,887
Sivas,Şarkışla,Şarkışla (Sivas),2018,7,Temmuz,75
Sivas,Yıldızeli,Yıldızeli (Sivas),2018,7,Temmuz,39
Sivas,Zara,Zara (Sivas),2018,7,Temmuz,35
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2018,7,Temmuz,556
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2018,7,Temmuz,654
Tekirdağ,Ergene,Ergene (Tekirdağ),2018,7,Temmuz,71
Tekirdağ,Hayrabolu,Hayrabolu (Tekirdağ),2018,7,Temmuz,28
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2018,7,Temmuz,304
Tekirdağ,Malkara,Malkara (Tekirdağ),2018,7,Temmuz,63
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2018,7,Temmuz,301
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2018,7,Temmuz,42
Tekirdağ,Saray,Saray (Tekirdağ),2018,7,Temmuz,70
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2018,7,Temmuz,234
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2018,7,Temmuz,508
Tokat,Erbaa,Erbaa (Tokat),2018,7,Temmuz,69
Tokat,Merkez,Merkez (Tokat),2018,7,Temmuz,246
Tokat,Niksar,Niksar (Tokat),2018,7,Temmuz,55
Tokat,Turhal,Turhal (Tokat),2018,7,Temmuz,72
Tokat,Zile,Zile (Tokat),2018,7,Temmuz,43
Trabzon,Akçaabat,Akçaabat (Trabzon),2018,7,Temmuz,234
Trabzon,Araklı,Araklı (Trabzon),2018,7,Temmuz,52
Trabzon,Arsin,Arsin (Trabzon),2018,7,Temmuz,37
Trabzon,Of,Of (Trabzon),2018,7,Temmuz,24
Trabzon,Ortahisar,Ortahisar (Trabzon),2018,7,Temmuz,511
Trabzon,Sürmene,Sürmene (Trabzon),2018,7,Temmuz,49
Trabzon,Vakfıkebir,Vakfıkebir (Trabzon),2018,7,Temmuz,33
Trabzon,Yomra,Yomra (Trabzon),2018,7,Temmuz,136
Tunceli,Merkez,Merkez (Tunceli),2018,7,Temmuz,112
Uşak,Banaz,Banaz (Uşak),2018,7,Temmuz,34
Uşak,Merkez,Merkez (Uşak),2018,7,Temmuz,566
Van,Edremit,Edremit (Van),2018,7,Temmuz,343
Van,Erciş,Erciş (Van),2018,7,Temmuz,26
Van,İpekyolu,İpekyolu (Van),2018,7,Temmuz,468
Van,Tuşba,Tuşba (Van),2018,7,Temmuz,23
Yalova,Altınova,Altınova (Yalova),2018,7,Temmuz,49
Yalova,Armutlu,Armutlu (Yalova),2018,7,Temmuz,221
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2018,7,Temmuz,191
Yalova,Çınarcık,Çınarcık (Yalova),2018,7,Temmuz,339
Yalova,Merkez,Merkez (Yalova),2018,7,Temmuz,276
Yalova,Termal,Termal (Yalova),2018,7,Temmuz,46
Yozgat,Akdağmadeni,Akdağmadeni (Yozgat),2018,7,Temmuz,31
Yozgat,Boğazlıyan,Boğazlıyan (Yozgat),2018,7,Temmuz,28
Yozgat,Merkez,Merkez (Yozgat),2018,7,Temmuz,157
Yozgat,Sarıkaya,Sarıkaya (Yozgat),2018,7,Temmuz,51
Yozgat,Sorgun,Sorgun (Yozgat),2018,7,Temmuz,189
Yozgat,Yerköy,Yerköy (Yozgat),2018,7,Temmuz,48
Zonguldak,Alaplı,Alaplı (Zonguldak),2018,7,Temmuz,24
Zonguldak,Çaycuma,Çaycuma (Zonguldak),2018,7,Temmuz,76
Zonguldak,Devrek,Devrek (Zonguldak),2018,7,Temmuz,40
Zonguldak,Ereğli,Ereğli (Zonguldak),2018,7,Temmuz,201
Zonguldak,Gökçebey,Gökçebey (Zonguldak),2018,7,Temmuz,26
Zonguldak,Kozlu,Kozlu (Zonguldak),2018,7,Temmuz,127
Zonguldak,Merkez,Merkez (Zonguldak),2018,7,Temmuz,133
Adana,Ceyhan,Ceyhan (Adana),2018,8,Ağustos,80
Adana,Çukurova,Çukurova (Adana),2018,8,Ağustos,550
Adana,Karataş,Karataş (Adana),2018,8,Ağustos,56
Adana,Kozan,Kozan (Adana),2018,8,Ağustos,92
Adana,Pozantı,Pozantı (Adana),2018,8,Ağustos,72
Adana,Sarıçam,Sarıçam (Adana),2018,8,Ağustos,416
Adana,Seyhan,Seyhan (Adana),2018,8,Ağustos,512
Adana,Yumurtalık,Yumurtalık (Adana),2018,8,Ağustos,35
Adana,Yüreğir,Yüreğir (Adana),2018,8,Ağustos,192
Adıyaman,Besni,Besni (Adıyaman),2018,8,Ağustos,162
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2018,8,Ağustos,78
Adıyaman,Kahta,Kahta (Adıyaman),2018,8,Ağustos,75
Adıyaman,Merkez,Merkez (Adıyaman),2018,8,Ağustos,324
Afyonkarahisar,Bolvadin,Bolvadin (Afyonkarahisar),2018,8,Ağustos,39
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2018,8,Ağustos,41
Afyonkarahisar,Emirdağ,Emirdağ (Afyonkarahisar),2018,8,Ağustos,55
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2018,8,Ağustos,91
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2018,8,Ağustos,476
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2018,8,Ağustos,138
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2018,8,Ağustos,79
Ağrı,Merkez,Merkez (Ağrı),2018,8,Ağustos,87
Aksaray,Merkez,Merkez (Aksaray),2018,8,Ağustos,793
Aksaray,Ortaköy,Ortaköy (Aksaray),2018,8,Ağustos,46
Amasya,Merkez,Merkez (Amasya),2018,8,Ağustos,212
Amasya,Merzifon,Merzifon (Amasya),2018,8,Ağustos,178
Amasya,Suluova,Suluova (Amasya),2018,8,Ağustos,39
Amasya,Taşova,Taşova (Amasya),2018,8,Ağustos,31
Ankara,Akyurt,Akyurt (Ankara),2018,8,Ağustos,98
Ankara,Altındağ,Altındağ (Ankara),2018,8,Ağustos,782
Ankara,Ayaş,Ayaş (Ankara),2018,8,Ağustos,149
Ankara,Beypazarı,Beypazarı (Ankara),2018,8,Ağustos,159
Ankara,Çankaya,Çankaya (Ankara),2018,8,Ağustos,1303
Ankara,Çubuk,Çubuk (Ankara),2018,8,Ağustos,138
Ankara,Elmadağ,Elmadağ (Ankara),2018,8,Ağustos,73
Ankara,Etimesgut,Etimesgut (Ankara),2018,8,Ağustos,776
Ankara,Gölbaşı,Gölbaşı (Ankara),2018,8,Ağustos,181
Ankara,Güdül,Güdül (Ankara),2018,8,Ağustos,50
Ankara,Haymana,Haymana (Ankara),2018,8,Ağustos,21
Ankara,Kahramankazan,Kahramankazan (Ankara),2018,8,Ağustos,75
Ankara,Keçiören,Keçiören (Ankara),2018,8,Ağustos,1537
Ankara,Kızılcahamam,Kızılcahamam (Ankara),2018,8,Ağustos,135
Ankara,Mamak,Mamak (Ankara),2018,8,Ağustos,1365
Ankara,Polatlı,Polatlı (Ankara),2018,8,Ağustos,254
Ankara,Pursaklar,Pursaklar (Ankara),2018,8,Ağustos,301
Ankara,Şereflikoçhisar,Şereflikoçhisar (Ankara),2018,8,Ağustos,99
Ankara,Sincan,Sincan (Ankara),2018,8,Ağustos,768
Ankara,Yenimahalle,Yenimahalle (Ankara),2018,8,Ağustos,1000
Antalya,Aksu,Aksu (Antalya),2018,8,Ağustos,190
Antalya,Alanya,Alanya (Antalya),2018,8,Ağustos,880
Antalya,Döşemealtı,Döşemealtı (Antalya),2018,8,Ağustos,70
Antalya,Elmalı,Elmalı (Antalya),2018,8,Ağustos,23
Antalya,Finike,Finike (Antalya),2018,8,Ağustos,34
Antalya,Gazipaşa,Gazipaşa (Antalya),2018,8,Ağustos,63
Antalya,Kaş,Kaş (Antalya),2018,8,Ağustos,32
Antalya,Kemer,Kemer (Antalya),2018,8,Ağustos,45
Antalya,Kepez,Kepez (Antalya),2018,8,Ağustos,1242
Antalya,Konyaaltı,Konyaaltı (Antalya),2018,8,Ağustos,459
Antalya,Korkuteli,Korkuteli (Antalya),2018,8,Ağustos,127
Antalya,Kumluca,Kumluca (Antalya),2018,8,Ağustos,59
Antalya,Manavgat,Manavgat (Antalya),2018,8,Ağustos,274
Antalya,Muratpaşa,Muratpaşa (Antalya),2018,8,Ağustos,870
Antalya,Serik,Serik (Antalya),2018,8,Ağustos,197
Ardahan,Merkez,Merkez (Ardahan),2018,8,Ağustos,20
Artvin,Arhavi,Arhavi (Artvin),2018,8,Ağustos,30
Artvin,Hopa,Hopa (Artvin),2018,8,Ağustos,22
Artvin,Merkez,Merkez (Artvin),2018,8,Ağustos,35
Aydın,Buharkent,Buharkent (Aydın),2018,8,Ağustos,24
Aydın,Çine,Çine (Aydın),2018,8,Ağustos,26
Aydın,Didim,Didim (Aydın),2018,8,Ağustos,680
Aydın,Efeler,Efeler (Aydın),2018,8,Ağustos,435
Aydın,İncirliova,İncirliova (Aydın),2018,8,Ağustos,86
Aydın,Köşk,Köşk (Aydın),2018,8,Ağustos,31
Aydın,Kuşadası,Kuşadası (Aydın),2018,8,Ağustos,919
Aydın,Nazilli,Nazilli (Aydın),2018,8,Ağustos,381
Aydın,Söke,Söke (Aydın),2018,8,Ağustos,155
Aydın,Sultanhisar,Sultanhisar (Aydın),2018,8,Ağustos,40
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2018,8,Ağustos,213
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2018,8,Ağustos,258
Balıkesir,Bandırma,Bandırma (Balıkesir),2018,8,Ağustos,299
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2018,8,Ağustos,98
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2018,8,Ağustos,166
Balıkesir,Edremit,Edremit (Balıkesir),2018,8,Ağustos,742
Balıkesir,Erdek,Erdek (Balıkesir),2018,8,Ağustos,81
Balıkesir,Gömeç,Gömeç (Balıkesir),2018,8,Ağustos,96
Balıkesir,Gönen,Gönen (Balıkesir),2018,8,Ağustos,118
Balıkesir,Havran,Havran (Balıkesir),2018,8,Ağustos,29
Balıkesir,Karesi,Karesi (Balıkesir),2018,8,Ağustos,167
Balıkesir,Marmara,Marmara (Balıkesir),2018,8,Ağustos,68
Balıkesir,Sındırgı,Sındırgı (Balıkesir),2018,8,Ağustos,93
Balıkesir,Susurluk,Susurluk (Balıkesir),2018,8,Ağustos,40
Bartın,Amasra,Amasra (Bartın),2018,8,Ağustos,29
Bartın,Merkez,Merkez (Bartın),2018,8,Ağustos,249
Bartın,Ulus,Ulus (Bartın),2018,8,Ağustos,34
Batman,Kozluk,Kozluk (Batman),2018,8,Ağustos,34
Batman,Merkez,Merkez (Batman),2018,8,Ağustos,326
Bayburt,Merkez,Merkez (Bayburt),2018,8,Ağustos,57
Bilecik,Bozüyük,Bozüyük (Bilecik),2018,8,Ağustos,121
Bilecik,Merkez,Merkez (Bilecik),2018,8,Ağustos,124
Bilecik,Söğüt,Söğüt (Bilecik),2018,8,Ağustos,26
Bingöl,Merkez,Merkez (Bingöl),2018,8,Ağustos,246
Bingöl,Solhan,Solhan (Bingöl),2018,8,Ağustos,20
Bitlis,Ahlat,Ahlat (Bitlis),2018,8,Ağustos,63
Bitlis,Merkez,Merkez (Bitlis),2018,8,Ağustos,49
Bitlis,Tatvan,Tatvan (Bitlis),2018,8,Ağustos,33
Bolu,Gerede,Gerede (Bolu),2018,8,Ağustos,30
Bolu,Merkez,Merkez (Bolu),2018,8,Ağustos,394
Bolu,Mudurnu,Mudurnu (Bolu),2018,8,Ağustos,58
Burdur,Bucak,Bucak (Burdur),2018,8,Ağustos,74
Burdur,Gölhisar,Gölhisar (Burdur),2018,8,Ağustos,34
Burdur,Merkez,Merkez (Burdur),2018,8,Ağustos,224
Bursa,Gemlik,Gemlik (Bursa),2018,8,Ağustos,282
Bursa,Gürsu,Gürsu (Bursa),2018,8,Ağustos,71
Bursa,İnegöl,İnegöl (Bursa),2018,8,Ağustos,370
Bursa,İznik,İznik (Bursa),2018,8,Ağustos,39
Bursa,Karacabey,Karacabey (Bursa),2018,8,Ağustos,143
Bursa,Kestel,Kestel (Bursa),2018,8,Ağustos,112
Bursa,Mudanya,Mudanya (Bursa),2018,8,Ağustos,309
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2018,8,Ağustos,114
Bursa,Nilüfer,Nilüfer (Bursa),2018,8,Ağustos,1058
Bursa,Orhangazi,Orhangazi (Bursa),2018,8,Ağustos,80
Bursa,Osmangazi,Osmangazi (Bursa),2018,8,Ağustos,718
Bursa,Yenişehir,Yenişehir (Bursa),2018,8,Ağustos,45
Bursa,Yıldırım,Yıldırım (Bursa),2018,8,Ağustos,270
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2018,8,Ağustos,97
Çanakkale,Biga,Biga (Çanakkale),2018,8,Ağustos,154
Çanakkale,Çan,Çan (Çanakkale),2018,8,Ağustos,36
Çanakkale,Ezine,Ezine (Çanakkale),2018,8,Ağustos,31
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2018,8,Ağustos,87
Çanakkale,Gökçeada,Gökçeada (Çanakkale),2018,8,Ağustos,51
Çanakkale,Lapseki,Lapseki (Çanakkale),2018,8,Ağustos,81
Çanakkale,Merkez,Merkez (Çanakkale),2018,8,Ağustos,529
Çankırı,Merkez,Merkez (Çankırı),2018,8,Ağustos,154
Çorum,Alaca,Alaca (Çorum),2018,8,Ağustos,25
Çorum,İskilip,İskilip (Çorum),2018,8,Ağustos,21
Çorum,Merkez,Merkez (Çorum),2018,8,Ağustos,544
Çorum,Osmancık,Osmancık (Çorum),2018,8,Ağustos,32
Çorum,Sungurlu,Sungurlu (Çorum),2018,8,Ağustos,42
Denizli,Acıpayam,Acıpayam (Denizli),2018,8,Ağustos,66
Denizli,Buldan,Buldan (Denizli),2018,8,Ağustos,35
Denizli,Çivril,Çivril (Denizli),2018,8,Ağustos,28
Denizli,Honaz,Honaz (Denizli),2018,8,Ağustos,29
Denizli,Merkezefendi,Merkezefendi (Denizli),2018,8,Ağustos,578
Denizli,Pamukkale,Pamukkale (Denizli),2018,8,Ağustos,428
Denizli,Sarayköy,Sarayköy (Denizli),2018,8,Ağustos,27
Denizli,Tavas,Tavas (Denizli),2018,8,Ağustos,57
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2018,8,Ağustos,279
Diyarbakır,Bismil,Bismil (Diyarbakır),2018,8,Ağustos,21
Diyarbakır,Ergani,Ergani (Diyarbakır),2018,8,Ağustos,118
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2018,8,Ağustos,825
Diyarbakır,Silvan,Silvan (Diyarbakır),2018,8,Ağustos,35
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2018,8,Ağustos,317
Düzce,Akçakoca,Akçakoca (Düzce),2018,8,Ağustos,67
Düzce,Cumayeri,Cumayeri (Düzce),2018,8,Ağustos,20
Düzce,Gümüşova,Gümüşova (Düzce),2018,8,Ağustos,56
Düzce,Merkez,Merkez (Düzce),2018,8,Ağustos,418
Edirne,Enez,Enez (Edirne),2018,8,Ağustos,43
Edirne,Keşan,Keşan (Edirne),2018,8,Ağustos,119
Edirne,Merkez,Merkez (Edirne),2018,8,Ağustos,236
Edirne,Uzunköprü,Uzunköprü (Edirne),2018,8,Ağustos,58
Elazığ,Kovancılar,Kovancılar (Elazığ),2018,8,Ağustos,75
Elazığ,Merkez,Merkez (Elazığ),2018,8,Ağustos,788
Elazığ,Palu,Palu (Elazığ),2018,8,Ağustos,23
Erzincan,Merkez,Merkez (Erzincan),2018,8,Ağustos,168
Erzurum,Aziziye,Aziziye (Erzurum),2018,8,Ağustos,119
Erzurum,Oltu,Oltu (Erzurum),2018,8,Ağustos,30
Erzurum,Palandöken,Palandöken (Erzurum),2018,8,Ağustos,215
Erzurum,Yakutiye,Yakutiye (Erzurum),2018,8,Ağustos,273
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2018,8,Ağustos,851
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2018,8,Ağustos,988
Gaziantep,Araban,Araban (Gaziantep),2018,8,Ağustos,21
Gaziantep,İslahiye,İslahiye (Gaziantep),2018,8,Ağustos,32
Gaziantep,Nizip,Nizip (Gaziantep),2018,8,Ağustos,213
Gaziantep,Nurdağı,Nurdağı (Gaziantep),2018,8,Ağustos,36
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2018,8,Ağustos,62
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2018,8,Ağustos,1150
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2018,8,Ağustos,1028
Giresun,Bulancak,Bulancak (Giresun),2018,8,Ağustos,63
Giresun,Espiye,Espiye (Giresun),2018,8,Ağustos,49
Giresun,Görele,Görele (Giresun),2018,8,Ağustos,51
Giresun,Keşap,Keşap (Giresun),2018,8,Ağustos,23
Giresun,Merkez,Merkez (Giresun),2018,8,Ağustos,280
Giresun,Tirebolu,Tirebolu (Giresun),2018,8,Ağustos,40
Gümüşhane,Kelkit,Kelkit (Gümüşhane),2018,8,Ağustos,63
Gümüşhane,Merkez,Merkez (Gümüşhane),2018,8,Ağustos,41
Gümüşhane,Şiran,Şiran (Gümüşhane),2018,8,Ağustos,29
Hatay,Antakya,Antakya (Hatay),2018,8,Ağustos,382
Hatay,Arsuz,Arsuz (Hatay),2018,8,Ağustos,170
Hatay,Belen,Belen (Hatay),2018,8,Ağustos,49
Hatay,Defne,Defne (Hatay),2018,8,Ağustos,222
Hatay,Dörtyol,Dörtyol (Hatay),2018,8,Ağustos,129
Hatay,Erzin,Erzin (Hatay),2018,8,Ağustos,26
Hatay,Hassa,Hassa (Hatay),2018,8,Ağustos,50
Hatay,İskenderun,İskenderun (Hatay),2018,8,Ağustos,367
Hatay,Kırıkhan,Kırıkhan (Hatay),2018,8,Ağustos,147
Hatay,Payas,Payas (Hatay),2018,8,Ağustos,45
Hatay,Reyhanlı,Reyhanlı (Hatay),2018,8,Ağustos,115
Hatay,Samandağ,Samandağ (Hatay),2018,8,Ağustos,55
Iğdır,Merkez,Merkez (Iğdır),2018,8,Ağustos,92
Isparta,Eğirdir,Eğirdir (Isparta),2018,8,Ağustos,21
Isparta,Merkez,Merkez (Isparta),2018,8,Ağustos,541
Isparta,Yalvaç,Yalvaç (Isparta),2018,8,Ağustos,66
İstanbul,Adalar,Adalar (İstanbul),2018,8,Ağustos,20
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2018,8,Ağustos,310
İstanbul,Ataşehir,Ataşehir (İstanbul),2018,8,Ağustos,352
İstanbul,Avcılar,Avcılar (İstanbul),2018,8,Ağustos,353
İstanbul,Bağcılar,Bağcılar (İstanbul),2018,8,Ağustos,279
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2018,8,Ağustos,400
İstanbul,Bakırköy,Bakırköy (İstanbul),2018,8,Ağustos,233
İstanbul,Başakşehir,Başakşehir (İstanbul),2018,8,Ağustos,756
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2018,8,Ağustos,142
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2018,8,Ağustos,113
İstanbul,Beykoz,Beykoz (İstanbul),2018,8,Ağustos,25
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2018,8,Ağustos,690
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2018,8,Ağustos,110
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2018,8,Ağustos,433
İstanbul,Çatalca,Çatalca (İstanbul),2018,8,Ağustos,85
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2018,8,Ağustos,462
İstanbul,Esenler,Esenler (İstanbul),2018,8,Ağustos,150
İstanbul,Esenyurt,Esenyurt (İstanbul),2018,8,Ağustos,2463
İstanbul,Eyüpsultan,Eyüpsultan (İstanbul),2018,8,Ağustos,263
İstanbul,Fatih,Fatih (İstanbul),2018,8,Ağustos,232
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2018,8,Ağustos,305
İstanbul,Güngören,Güngören (İstanbul),2018,8,Ağustos,160
İstanbul,Kadıköy,Kadıköy (İstanbul),2018,8,Ağustos,825
İstanbul,Kağıthane,Kağıthane (İstanbul),2018,8,Ağustos,469
İstanbul,Kartal,Kartal (İstanbul),2018,8,Ağustos,489
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2018,8,Ağustos,446
İstanbul,Maltepe,Maltepe (İstanbul),2018,8,Ağustos,523
İstanbul,Pendik,Pendik (İstanbul),2018,8,Ağustos,715
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2018,8,Ağustos,611
İstanbul,Sarıyer,Sarıyer (İstanbul),2018,8,Ağustos,204
İstanbul,Şile,Şile (İstanbul),2018,8,Ağustos,70
İstanbul,Silivri,Silivri (İstanbul),2018,8,Ağustos,421
İstanbul,Şişli,Şişli (İstanbul),2018,8,Ağustos,224
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2018,8,Ağustos,256
İstanbul,Sultangazi,Sultangazi (İstanbul),2018,8,Ağustos,331
İstanbul,Tuzla,Tuzla (İstanbul),2018,8,Ağustos,373
İstanbul,Ümraniye,Ümraniye (İstanbul),2018,8,Ağustos,546
İstanbul,Üsküdar,Üsküdar (İstanbul),2018,8,Ağustos,242
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2018,8,Ağustos,181
İzmir,Aliağa,Aliağa (İzmir),2018,8,Ağustos,110
İzmir,Balçova,Balçova (İzmir),2018,8,Ağustos,90
İzmir,Bayraklı,Bayraklı (İzmir),2018,8,Ağustos,254
İzmir,Bergama,Bergama (İzmir),2018,8,Ağustos,94
İzmir,Bornova,Bornova (İzmir),2018,8,Ağustos,203
İzmir,Buca,Buca (İzmir),2018,8,Ağustos,705
İzmir,Çeşme,Çeşme (İzmir),2018,8,Ağustos,121
İzmir,Çiğli,Çiğli (İzmir),2018,8,Ağustos,340
İzmir,Dikili,Dikili (İzmir),2018,8,Ağustos,195
İzmir,Foça,Foça (İzmir),2018,8,Ağustos,99
İzmir,Gaziemir,Gaziemir (İzmir),2018,8,Ağustos,100
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2018,8,Ağustos,60
İzmir,Karabağlar,Karabağlar (İzmir),2018,8,Ağustos,308
İzmir,Karaburun,Karaburun (İzmir),2018,8,Ağustos,53
İzmir,Karşıyaka,Karşıyaka (İzmir),2018,8,Ağustos,506
